event_id,left_id,right_id,left_source,right_source,overlap_fraction_of_smaller,overlap_km2,warning
E022,E022::jalpaiguri,E022::alipurduar,GAUL_reference,GB2021_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E024,E024::jorhat,E024::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E027,E027::nagapattinam,E027::thiruvarur,GAUL_reference,GB2021_reference,0.948031,2157.928,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E027,E027::kancheepuram,E027::viluppuram,GAUL_reference,GB2021_reference,0.020407,81.092,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E025,E025::nellore,E025::ysr%20kadapa,GAUL_reference,GB2021_reference,0.013769,184.634,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E032,E032::goalpara,E032::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E034,E034::shajapur,E034::agar%20malwa,GAUL_reference,GB2021_reference,0.977886,2694.776,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E035,E035::kishanganj,E035::purnea,GAUL_reference,GB2021_reference,0.015147,29.274,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E035,E035::katihar,E035::purnea,GAUL_reference,GB2021_reference,0.01992,60.957,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E038,E038::goalpara,E038::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E039,E039::surat,E039::tapi,GAUL_reference,GB2021_reference,0.974441,3131.258,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E039,E039::vadodara,E039::chhota%20udaipur,GAUL_reference,GB2021_reference,0.989893,3430.364,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E040,E040::thane,E040::palghar,GAUL_reference,GB2021_reference,0.96921,5175.062,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::bongaigaon,E047::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::darrang,E047::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::goalpara,E047::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::dibrugarh,E047::charaideo,GAUL_reference,GB2021_reference,0.012068,12.656,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::golaghat,E047::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::golaghat,E047::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::jorhat,E047::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::jorhat,E047::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::kamrup,E047::kamrup%20metropolitan,GAUL_reference,GB2021_reference,0.986026,1113.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::lakhimpur,E047::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::kokrajhar,E047::chirang,GAUL_reference,GB2021_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::kokrajhar,E047::dhubri,GAUL_reference,GB2021_reference,0.057986,103.472,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::nagaon,E047::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::nagaon,E047::morigaon,GAUL_reference,GB2021_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::sonitpur,E047::biswanath,GAUL_reference,GB2021_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::sonitpur,E047::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E047,E047::karbi%20anglong,E047::hojai,GAUL_reference,GB2021_reference,0.010223,14.875,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E045,E045::barmer,E045::jalore,GAUL_reference,GB2021_reference,0.011027,118.388,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E049,E049::bishnupur,E049::imphal%20west,GAUL_reference,GB2021_reference,0.151301,72.706,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E049,E049::thoubal,E049::imphal%20east,GAUL_reference,GB2021_reference,0.060974,23.057,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E049,E049::thoubal,E049::imphal%20west,GAUL_reference,GB2021_reference,0.020727,10.459,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::bongaigaon,E051::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::goalpara,E051::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::jorhat,E051::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::jorhat,E051::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::golaghat,E051::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::dibrugarh,E051::charaideo,GAUL_reference,GB2021_reference,0.012068,12.656,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::lakhimpur,E051::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::kokrajhar,E051::dhubri,GAUL_reference,GB2021_reference,0.057986,103.472,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::kokrajhar,E051::chirang,GAUL_reference,GB2021_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E051,E051::nagaon,E051::morigaon,GAUL_reference,GB2021_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E052,E052::bishnupur,E052::imphal%20west,GAUL_reference,GB2021_reference,0.151301,72.706,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E052,E052::thoubal,E052::imphal%20west,GAUL_reference,GB2021_reference,0.020727,10.459,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E052,E052::thoubal,E052::imphal%20east,GAUL_reference,GB2021_reference,0.060974,23.057,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::gopalganj,E053::east%20champaran,GAUL_reference,GB2021_reference,0.069601,142.143,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::kishanganj,E053::purnea,GAUL_reference,GB2021_reference,0.015147,29.274,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::katihar,E053::purnea,GAUL_reference,GB2021_reference,0.01992,60.957,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::sheohar,E053::east%20champaran,GAUL_reference,GB2021_reference,0.072964,41.903,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::muzaffarpur,E053::east%20champaran,GAUL_reference,GB2021_reference,0.015933,50.698,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E053,E053::sitamarhi,E053::east%20champaran,GAUL_reference,GB2021_reference,0.016109,33.339,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E054,E054::ambedkar%20nagar,E054::ayodhya,GAUL_reference,GB2021_reference,0.017109,39.738,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E054,E054::balrampur,E054::shrawasti,GAUL_reference,GB2021_reference,0.030634,59.684,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E054,E054::barabanki,E054::ayodhya,GAUL_reference,GB2021_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E055,E055::birbhum,E055::paschim%20bardhaman,GAUL_reference,GB2021_reference,0.014133,23.094,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E055,E055::jalpaiguri,E055::alipurduar,GAUL_reference,GB2021_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E056,E056::badaun,E056::budaun,GAUL_reference,GB2021_reference,0.96439,4084.931,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E056,E056::bara%20banki,E056::barabanki,GAUL_reference,GAUL_reference,1.0,4432.307,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E056,E056::muzaffarnagar,E056::shamli,GAUL_reference,GB2021_reference,0.989669,1322.153,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E057,E057::thane,E057::palghar,GAUL_reference,GB2021_reference,0.96921,5175.062,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::dhalai,E059::khowai,GAUL_reference,GB2021_reference,0.049552,51.741,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::north%20tripura,E059::unakoti,GAUL_reference,GB2021_reference,0.983768,645.812,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::west%20tripura,E059::gomati,GAUL_reference,GB2021_reference,0.010832,17.458,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::west%20tripura,E059::sepahijala,GAUL_reference,GB2021_reference,0.958996,1024.833,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::west%20tripura,E059::khowai,GAUL_reference,GB2021_reference,0.940499,981.7,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::south%20tripura,E059::gomati,GAUL_reference,GB2021_reference,0.986984,1593.171,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E059,E059::south%20tripura,E059::sepahijala,GAUL_reference,GB2021_reference,0.035452,37.897,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E061,E061::golaghat,E061::east%20karbi%20anglong,GAUL_reference,GB2021_reference,0.013508,47.744,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E061,E061::golaghat,E061::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E061,E061::nagaon,E061::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E060,E060::udupi,E060::dakshina%20kannada,GAUL_reference,GB2021_reference,0.12342,480.882,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E066,E066::bulandshahr,E066::hapur,GAUL_reference,GB2021_reference,0.03852,41.053,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E066,E066::ghaziabad,E066::hapur,GAUL_reference,GB2021_reference,0.927895,988.258,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E067,E067::darrang,E067::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E067,E067::sonitpur,E067::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::darrang,E069::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::golaghat,E069::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::golaghat,E069::east%20karbi%20anglong,GAUL_reference,GB2021_reference,0.013508,47.744,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::golaghat,E069::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::dibrugarh,E069::charaideo,GAUL_reference,GB2021_reference,0.012068,12.656,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::jorhat,E069::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::jorhat,E069::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::kokrajhar,E069::chirang,GAUL_reference,GB2021_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::lakhimpur,E069::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::nagaon,E069::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::sonitpur,E069::biswanath,GAUL_reference,GB2021_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E069,E069::sonitpur,E069::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E071,E071::kottayam,E071::pathanamthitta,GAUL_reference,GB2021_reference,0.022668,48.412,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E071,E071::idukki,E071::pathanamthitta,GAUL_reference,GB2021_reference,0.033987,90.126,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E072,E072::thane,E072::palghar,GAUL_reference,GB2021_reference,0.96921,5175.062,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::dimapur,E073::peren,GAUL_reference,GB2021_reference,0.087298,75.736,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::phek,E073::kiphire,GAUL_reference,GB2021_reference,0.018316,20.971,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::kohima,E073::peren,GAUL_reference,GB2021_reference,0.913551,1636.344,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::mon,E073::longleng,GAUL_reference,GB2021_reference,0.071324,36.332,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::tuensang,E073::kiphire,GAUL_reference,GB2021_reference,0.924717,1057.828,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E073,E073::tuensang,E073::longleng,GAUL_reference,GB2021_reference,0.923596,470.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E075,E075::ambedkar%20nagar,E075::ayodhya,GAUL_reference,GB2021_reference,0.017109,39.738,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E075,E075::kanpur%20dehat,E075::kanpur%20nagar,GAUL_reference,GB2021_reference,0.613732,1779.31,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E075,E075::barabanki,E075::ayodhya,GAUL_reference,GB2021_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E076,E076::kolkata,E076::howrah,GAUL_reference,GB2021_reference,0.013262,1.215,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E076,E076::birbhum,E076::paschim%20bardhaman,GAUL_reference,GB2021_reference,0.014133,23.094,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E076,E076::jalpaiguri,E076::alipurduar,GAUL_reference,GB2021_reference,0.985174,2759.042,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E077,E077::ambedkar%20nagar,E077::ayodhya,GAUL_reference,GB2021_reference,0.017109,39.738,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E077,E077::kanpur%20dehat,E077::kanpur%20nagar,GAUL_reference,GB2021_reference,0.613732,1779.31,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E077,E077::unnao,E077::kanpur%20nagar,GAUL_reference,GB2021_reference,0.017044,49.333,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E077,E077::ayodhya,E077::barabanki,GB2021_reference,GAUL_reference,0.198527,529.87,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E079,E079::jalandhar,E079::ferozepur,GAUL_reference,GB2021_reference,0.010093,20.573,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E079,E079::amritsar,E079::tarn%20taran,GAUL_reference,GB2021_reference,0.939926,2279.015,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E079,E079::moga,E079::ferozepur,GAUL_reference,GB2021_reference,0.047752,97.509,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E079,E079::muktsar,E079::fazilka,GAUL_reference,GB2021_reference,0.031302,81.363,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::bongaigaon,E081::chirang,GAUL_reference,GB2021_reference,0.68306,1081.991,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::goalpara,E081::dhubri,GAUL_reference,GB2021_reference,0.013315,23.8,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::golaghat,E081::biswanath,GAUL_reference,GB2021_reference,0.039791,71.373,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::golaghat,E081::majuli,GAUL_reference,GB2021_reference,0.223991,279.973,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::darrang,E081::udalguri,GAUL_reference,GB2021_reference,0.899211,1845.907,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::barpeta,E081::baksa,GAUL_reference,GB2021_reference,0.368313,881.69,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::dibrugarh,E081::charaideo,GAUL_reference,GB2021_reference,0.012068,12.656,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::jorhat,E081::majuli,GAUL_reference,GB2021_reference,0.745795,930.79,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::jorhat,E081::sivasagar,GAUL_reference,GB2021_reference,0.02156,32.874,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::lakhimpur,E081::majuli,GAUL_reference,GB2021_reference,0.021383,26.658,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::nalbari,E081::baksa,GAUL_reference,GB2021_reference,0.516814,1205.822,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::kokrajhar,E081::chirang,GAUL_reference,GB2021_reference,0.30944,489.955,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::kokrajhar,E081::dhubri,GAUL_reference,GB2021_reference,0.057986,103.472,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::kamrup,E081::baksa,GAUL_reference,GB2021_reference,0.11719,280.811,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::kamrup,E081::kamrup%20metropolitan,GAUL_reference,GB2021_reference,0.986026,1113.615,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::nagaon,E081::hojai,GAUL_reference,GB2021_reference,0.987832,1435.982,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::nagaon,E081::morigaon,GAUL_reference,GB2021_reference,0.029263,44.046,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::sonitpur,E081::biswanath,GAUL_reference,GB2021_reference,0.864095,1549.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::sonitpur,E081::udalguri,GAUL_reference,GB2021_reference,0.032417,66.585,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::karbi%20anglong,E081::hojai,GAUL_reference,GB2021_reference,0.010223,14.875,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::karbi%20anglong,E081::west%20karbi-anglong,GAUL_reference,GB2021_reference,0.990847,3072.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::karbi%20anglong,E081::west%20karbi%20anglong,GAUL_reference,GB2021_reference,0.990847,3072.286,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E081,E081::west%20karbi-anglong,E081::west%20karbi%20anglong,GB2021_reference,GB2021_reference,1.0,3100.689,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E082,E082::sheohar,E082::east%20champaran,GAUL_reference,GB2021_reference,0.072964,41.903,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E082,E082::muzaffarpur,E082::east%20champaran,GAUL_reference,GB2021_reference,0.015933,50.698,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E082,E082::sitamarhi,E082::east%20champaran,GAUL_reference,GB2021_reference,0.016109,33.339,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E084,E084::udupi,E084::dakshina%20kannada,GAUL_reference,GB2021_reference,0.12342,480.882,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E086,E086::bhandara,E086::gondia,GAUL_reference,GB2021_reference,0.178612,838.787,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E086,E086::thane,E086::palghar,GAUL_reference,GB2021_reference,0.96921,5175.062,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E087,E087::sambalpur,E087::subarnapur,GAUL_reference,GB2021_reference,0.018169,42.668,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
E088,E088::jalandhar,E088::ferozepur,GAUL_reference,GB2021_reference,0.010093,20.573,Do not sum district flood areas; reference geometries overlap. Recompute on common boundaries or union pixel masks.
